,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
2587,2017,,Diesel,Usados,8062665692,Peugeot,55 cv,76 500 km,SUV / TT,,,,,
2588,2016,Classe 1,Diesel,Usados,8074192639,Renault,110 cv,152 000 km,Utilitário,,Automática,,,
2589,2013,,Diesel,Usados,8064514710,VW,105 cv,240 000 km,Carrinha,,Manual,,,
2590,2017,,Diesel,Usados,8073397882,Mercedes-Benz,185 cv,43 000 km,Carrinha,Classe E,,,,
2591,2014,Classe 1,Diesel,Usados,8074194337,BMW,190 cv,113 000 km,Carrinha,Série 3,Manual,,,
2592,2005,Classe 1,Gasolina,Usados,8074196693,Ford,75 cv,149 000 km,Citadino,,Manual,34-71-ZZ,Nacional,Sim
2593,2008,Classe 1,Gasolina,Usados,8074193989,Chevrolet,72 cv,143 000 km,Citadino,,Manual,,Nacional,
2594,2019,Classe 1,Gasolina,Usados,8074297516,Ford,85 cv,16 000 km,Citadino,,Manual,81-XE-91,Nacional,Sim
2595,2016,Classe 1,Diesel,Usados,8068157325,BMW,116 cv,59 071 km,Utilitário,Série 1,Automática,,,
2596,2009,Classe 1,Gasolina,Usados,8071800513,Mercedes-Benz,184 cv,136 000 km,Coupé,Classe CLC,Manual,,Importado,
2597,2019,Classe 1,Gasolina,Usados,8073394591,Fiat,95 cv,4 411 km,Utilitário,,Manual,94-ZH60,Nacional,
2598,2011,Classe 1,Diesel,Usados,8073434823,Renault,110 cv,122 000 km,Carrinha,,Manual,,,
2599,2015,,Diesel,Usados,8062274014,Fiat,70 cv,75 800 km,Pequeno citadino,,,,,
2600,2013,Classe 1,Diesel,Usados,8074190254,Mercedes-Benz,170 cv,120 000 km,Sedan,Classe CLA,Automática,,Importado,
2601,2012,Classe 1,Diesel,Usados,8074183650,BMW,184 cv,115 000 km,Carrinha,Série 5,Automática,,Nacional,
2602,2008,Classe 1,Diesel,Usados,8065263419,Alfa Romeo,120 cv,250 000 km,Sedan,,Manual,,Nacional,
2603,2011,,Diesel,Usados,8075459776,BMW,115 cv,189 820 km,Carrinha,Série 3,Manual,,,Sim
2604,2015,,Diesel,Usados,8075643771,Mercedes-Benz,170 cv,170 000 km,Carrinha,Classe C,,,,
2605,2010,Classe 1,Diesel,Usados,8072253108,Mercedes-Benz,204 cv,200 000 km,Carrinha,Classe E,Automática,,Nacional,
2606,2016,,Diesel,Usados,8073433327,Toyota,90 cv,43 000 km,Citadino,,,,,Sim
2607,2008,Classe 1,Diesel,Usados,8067774327,BMW,177 cv,179 000 km,Sedan,Série 5,Manual,,,
2608,2014,Classe 1,Diesel,Usados,8066455342,Mercedes-Benz,90 cv,114 000 km,Carrinha,,Manual,,Nacional,
2609,2011,,Diesel,Usados,8073433486,VW,140 cv,135 000 km,Carrinha,,,,,Sim
2610,2001,Classe 1,Diesel,Usados,8062470869,Mercedes-Benz,95 cv,240 000 km,Citadino,Classe A,Manual,,,Sim
2611,2015,,Diesel,Usados,8075643771,Mercedes-Benz,170 cv,170 000 km,Carrinha,Classe C,,,,
2612,2016,Classe 1,Diesel,Usados,8073424655,Renault,90 cv,152 000 km,Carrinha,,Manual,,Importado,
2613,2017,,Diesel,Usados,8073321581,BMW,150 cv,45 000 km,SUV / TT,Série X,,,,
2614,2017,Classe 1,Diesel,Usados,8048321910,Volvo,120 cv,98 960 km,Utilitário,,Manual,00-TS-00,Nacional,
2615,2014,Classe 1,Diesel,Usados,8067137085,VW,105 cv,175 000 km,Utilitário,,Manual,04-TP-35,,
2616,2015,Classe 1,Diesel,Usados,8074401031,BMW,190 cv,118 400 km,Utilitário,Série 4,Automática,,Nacional,
2617,2015,Classe 1,Diesel,Usados,8074188968,SEAT,110 cv,97 000 km,Utilitário,,Manual,,Nacional,Sim
2618,2014,Classe 1,Diesel,Usados,8068420337,Peugeot,92 cv,189 000 km,Carrinha,,Manual,,Importado,
2619,2008,Classe 1,Diesel,Usados,8060339778,Mercedes-Benz,170 cv,352 000 km,Carrinha,Classe E,Automática,,Importado,
2620,2013,,Diesel,Usados,8073430424,Audi,177 cv,237 000 km,Carrinha,,,,,Sim
2621,2015,Classe 1,Diesel,Usados,8074190274,Volvo,115 cv,54 000 km,Utilitário,,Manual,,Nacional,
2622,2006,Classe 1,Diesel,Usados,8074189306,Peugeot,68 cv,200 000 km,Carrinha,,Manual,,Nacional,
2623,2000,Classe 1,Gasolina,Usados,8043714965,Porsche,300 cv,90 000 km,Coupé,911 (Todos),Automática,,,
2624,2010,,Diesel,Usados,8073948678,SEAT,105 cv,158 000 km,Carrinha,,Manual,69-JN-79,Nacional,
2625,2009,,Diesel,Usados,8074187350,BMW,286 cv,217 000 km,Coupé,Série 6,Automática,,Nacional,
2626,2014,Classe 2,Diesel,Usados,8073539343,Renault,115 cv,115 000 km,Monovolume,,Manual,,,Sim
2627,2015,Classe 1,Diesel,Usados,8067400972,Peugeot,120 cv,129 000 km,Carrinha,,Manual,,,
2628,2006,,Diesel,Usados,8073401987,Toyota,116 cv,337 000 km,Carrinha,,,,,
2629,1999,,Diesel,Usados,8074159736,VW,115 cv,347 600 km,Sedan,,Manual,,Nacional,
2630,2015,Classe 1,Diesel,Usados,8074161391,Toyota,90 cv,74 511 km,Utilitário,,Manual,,Nacional,
2631,2009,,Diesel,Usados,8069436557,Jeep,200 cv,107 000 km,SUV / TT,,Manual,,Nacional,
2632,2004,Classe 2,Diesel,Usados,8049504436,Mercedes-Benz,250 cv,117 000 km,SUV / TT,Classe M,Automática,,,Sim
2633,2017,Classe 1,Diesel,Usados,8048321910,Volvo,120 cv,98 960 km,Utilitário,,Manual,00-TS-00,Nacional,
2634,2010,Classe 1,Gasolina,Usados,8067927369,MINI,98 cv,55 500 km,Cabrio,,Manual,,Nacional,
2635,2007,Classe 1,Gasolina,Usados,8074190604,Ford,80 cv,138 000 km,Utilitário,,Manual,,Nacional,
2636,2011,,Diesel,Usados,8075459776,BMW,115 cv,189 820 km,Carrinha,Série 3,Manual,,,Sim
2637,2012,Classe 1,Gasolina,Usados,8073431224,BMW,184 cv,69 900 km,Cabrio,Série Z,Automática,,,
2638,2015,Classe 1,Diesel,Usados,8074401031,BMW,190 cv,118 400 km,Utilitário,Série 4,Automática,,Nacional,
2639,2002,Classe 1,Gasolina,Usados,8057944402,Peugeot,110 cv,108 000 km,Cabrio,,Manual,,Nacional,Sim
2640,2013,,Diesel,Usados,8074159907,MINI,112 cv,130 000 km,SUV / TT,,Manual,,,
2641,2000,,Diesel,Usados,8074155329,Mercedes-Benz,125 cv,401 km,Carrinha,Classe C,,,,
2642,2012,,Diesel,Usados,8048684580,BMW,313 cv,137 000 km,Coupé,Série 6,Automática,,,
2643,2012,,Diesel,Usados,8067138351,Mercedes-Benz,258 cv,240 000 km,Sedan,Classe S,Automática,,,
2644,2010,,Diesel,Usados,8074158867,SEAT,170 cv,183 000 km,Utilitário,,Manual,,,
2645,2005,,Diesel,Usados,8074218976,Opel,100 cv,274 400 km,Monovolume,,Manual,,Nacional,
2646,2010,,Diesel,Usados,8070779701,Nissan,106 cv,120 000 km,SUV / TT,,Manual,,Nacional,Sim
2647,2011,Classe 1,Diesel,Usados,8074186505,Audi,90 cv,132 542 km,Citadino,,Automática,,Nacional,Sim
2648,2019,Classe 1,Gasolina,Usados,8073401846,Fiat,69 cv,4 600 km,Pequeno citadino,,Automática,,,
2649,2011,Classe 1,Diesel,Usados,8068121412,Volvo,115 cv,127 000 km,Carrinha,,Manual,,Nacional,
2650,2015,Classe 1,Gasolina,Usados,8073400334,Fiat,69 cv,49 030 km,Cabrio,,Automática,,,Sim
2651,2014,,Eléctrico,Usados,8073039317,BMW,170 cv,48 000 km,Sedan,Série i,,,,
2652,2006,,Diesel,Usados,8074154407,Peugeot,67 cv,118 000 km,Citadino,,,,Nacional,
2653,2006,,Diesel,Usados,8074156305,Ford,108 cv,230 000 km,Carrinha,,,,Nacional,
2654,2009,,Diesel,Usados,8070102230,MINI,120 cv,169 322 km,Citadino,,Manual,,,
2655,2011,Classe 1,Diesel,Usados,8073413260,VW,170 cv,190 000 km,Monovolume,,Automática,,Nacional,
2656,2017,Classe 1,Diesel,Usados,8049062124,Opel,160 cv,87 000 km,Carrinha,,Manual,,Nacional,Sim
2657,2018,Classe 1,Diesel,Usados,8074154432,Citroën,75 cv,21 000 km,Citadino,,Manual,,Nacional,Sim
2658,2014,,Diesel,Usados,8054919746,MINI,112 cv,170 000 km,Utilitário,,Manual,77-XS-69,,Sim
2659,2011,Classe 1,Diesel,Usados,8073408250,BMW,300 cv,109 000 km,Sedan,,Automática,,Nacional,
2660,2018,,Gasolina,Usados,8073397883,Abarth,160 cv,6 788 km,Pequeno citadino,,Manual,,Nacional,
2661,2005,Classe 1,Gasolina,Usados,8055627213,Citroën,60 cv,134 000 km,Citadino,,Manual,,Nacional,
2662,2005,,Diesel,Usados,8074218976,Opel,100 cv,274 400 km,Monovolume,,Manual,,Nacional,
2663,2011,Classe 1,Gasolina,Usados,8074154218,SEAT,70 cv,26 250 km,Citadino,,Manual,,Nacional,
2664,2016,Classe 1,Diesel,Usados,8074223217,Renault,110 cv,109 206 km,Carrinha,,Manual,00-00-00,,Sim
2665,2009,Classe 1,Diesel,Usados,8062078413,Mercedes-Benz,170 cv,247 500 km,Sedan,Classe C,Manual,16-HZ-15,Nacional,
2666,2012,Classe 1,Diesel,Usados,8074153919,BMW,184 cv,119 000 km,Utilitário,Série 1,Manual,,,
2667,2016,Classe 1,Diesel,Usados,8074223217,Renault,110 cv,109 206 km,Carrinha,,Manual,00-00-00,,Sim
2668,2009,,Diesel,Usados,8067661863,BMW,177 cv,144 000 km,Coupé,Série 3,Manual,,Nacional,
2669,2014,,Diesel,Usados,8074185594,Hyundai,197 cv,197 500 km,SUV / TT,,,,,Sim
2670,2014,,Eléctrico,Usados,8073039317,BMW,170 cv,48 000 km,Sedan,Série i,,,,
2671,2014,Classe 1,Diesel,Usados,8074186773,Peugeot,120 cv,152 000 km,Carrinha,,Manual,,,
2672,2015,Classe 1,Diesel,Usados,8037001338,Mercedes-Benz,136 cv,150 000 km,Sedan,Classe C,Manual,,,
2673,2014,Classe 1,Diesel,Usados,8066235667,VW,184 cv,128 000 km,Utilitário,,Automática,,,
2674,2014,,Diesel,Usados,8054919746,MINI,112 cv,170 000 km,Utilitário,,Manual,77-XS-69,,Sim
2675,2017,Classe 1,Diesel,Usados,8074676455,Mercedes-Benz,110 cv,56 000 km,Carrinha,Classe CLA,Automática,,,
2676,2014,Classe 1,Diesel,Usados,8074631394,Alfa Romeo,85 cv,96 259 km,Utilitário,,Manual,00-00-00,,
2677,2015,Classe 1,Diesel,Usados,8074185386,BMW,218 cv,122 500 km,SUV / TT,Série X,Automática,,Nacional,Sim
2678,2016,,Diesel,Usados,8071915154,Peugeot,75 cv,82 717 km,Citadino,,Manual,,,Sim
2679,2017,Classe 1,Gasolina,Usados,8071983121,Peugeot,208 cv,14 000 km,Citadino,,Manual,,Nacional,Sim
2680,2010,,Diesel,Usados,8067571910,Audi,110 cv,94 000 km,Cabrio,,,,,
2681,2016,,Diesel,Usados,8073396761,Renault,90 cv,82 500 km,Citadino,,Manual,,,
2682,2015,Classe 1,Diesel,Usados,8054868221,BMW,143 cv,83 000 km,Carrinha,Série 3,Manual,67-QF-91,Nacional,
2683,2007,,Gasolina,Usados,8064816975,Renault,230 cv,58 000 km,Coupé,,Manual,22-EO-38,Nacional,
2684,2016,,Gasolina,Usados,8074145873,Opel,105 cv,48 000 km,Utilitário,,Manual,,Nacional,Sim
2685,2012,,Diesel,Usados,8074139945,Alfa Romeo,105 cv,175 000 km,Citadino,,,,,
2686,2016,Classe 1,Diesel,Usados,8074139733,BMW,190 cv,46 000 km,Carrinha,Série 5,Automática,,Nacional,Sim
2687,2008,,Diesel,Usados,8074149519,BMW,177 cv,195 000 km,Sedan,Série 5,,,,
2688,2015,,Diesel,Usados,8071149195,Ford,95 cv,147 000 km,Citadino,,Manual,,,
2689,2018,,Diesel,Usados,8051596612,BMW,190 cv,10 354 km,Sedan,Série 3,Automática,27-VB-78,Nacional,Sim
2690,2010,,Diesel,Usados,8074149018,Honda,150 cv,239 km,Carrinha,,,,,
2691,2001,Classe 1,Diesel,Usados,8073399663,VW,90 cv,273 000 km,Utilitário,,Manual,,,Sim
2692,2018,Classe 1,Gasolina,Usados,8071126436,MINI,102 cv,4 987 km,Citadino,,Manual,,Nacional,Sim
2693,2015,Classe 1,Diesel,Usados,8073207395,Peugeot,120 cv,113 423 km,Carrinha,,Manual,,Nacional,
2694,2014,Classe 1,Diesel,Usados,8074140385,BMW,313 cv,105 000 km,Carrinha,Série 5,Automática,,,
2695,2014,,Diesel,Usados,8060082247,BMW,218 cv,169 500 km,Carrinha,Série 3,Automática,,Importado,
2696,2008,Classe 1,Diesel,Usados,8068537935,BMW,177 cv,225 000 km,Carrinha,Série 3,Manual,,,
2697,2016,,Diesel,Usados,8062897180,Mercedes-Benz,136 cv,169 000 km,Carrinha,Classe CLA,Manual,35-ZF-65,,Sim
2698,2015,Classe 1,Diesel,Usados,8070855328,Renault,110 cv,144 000 km,Carrinha,,Manual,,Importado,
2699,2014,Classe 1,Gasolina,Usados,8069305033,Ford,125 cv,103 374 km,Utilitário,,Manual,,,Sim
2700,2016,,Diesel,Usados,8074148826,Opel,134 cv,84 000 km,Monovolume,,,,,Sim
2701,2018,,Eléctrico,Usados,8074358975,Citroën,67 cv,7 080 km,Carrinha,,Automática,85-VU-46,Nacional,Sim
2702,2018,,Eléctrico,Usados,8074358975,Citroën,67 cv,7 080 km,Carrinha,,Automática,85-VU-46,Nacional,Sim
2703,2016,Classe 1,Diesel,Usados,8074143118,MINI,116 cv,31 000 km,Coupé,,Automática,,Nacional,
2704,2010,,Diesel,Usados,8073394481,Citroën,90 cv,208 000 km,Monovolume,,,,,Sim
2705,2014,,Diesel,Usados,8039385708,Audi,150 cv,79 500 km,Cabrio,,Manual,,Importado,
2706,2000,,Diesel,Usados,8074149128,Mercedes-Benz,200 cv,200 000 km,Sedan,Classe S,,,,
2707,2019,,Diesel,Usados,8074143982,Nissan,190 cv,11 000 km,Utilitário,,,,,
2708,2010,Classe 1,Diesel,Usados,8073400010,MINI,110 cv,150 000 km,Citadino,,Manual,,Importado,Sim
2709,2014,,Diesel,Usados,8073386543,Peugeot,120 cv,144 343 km,Utilitário,,Manual,,,
2710,2013,,Diesel,Usados,8074144084,BMW,184 cv,215 000 km,Carrinha,Série 3,Automática,,,Sim
2711,2018,,Diesel,Usados,8051596612,BMW,190 cv,10 354 km,Sedan,Série 3,Automática,27-VB-78,Nacional,Sim
2712,2000,Classe 1,Gasolina,Usados,8065977494,Renault,95 cv,200 000 km,Coupé,,Manual,,Nacional,
2713,2005,,Diesel,Usados,8074152071,BMW,122 cv,230 000 km,Utilitário,Série 1,,,Nacional,
2714,2014,Classe 1,Diesel,Usados,8067583367,Mercedes-Benz,170 cv,149 000 km,Utilitário,Classe B,Automática,,Importado,
2715,2014,Classe 1,Gasolina,Usados,8069305033,Ford,125 cv,103 374 km,Utilitário,,Manual,,,Sim
2716,2014,Classe 1,Diesel,Usados,8073432691,BMW,143 cv,142 000 km,Sedan,Série 3,Automática,,Nacional,
2717,2009,,Gasolina,Usados,8074139389,MINI,211 cv,100 000 km,Citadino,,Manual,,Nacional,
2718,2016,,Diesel,Usados,8062897180,Mercedes-Benz,136 cv,169 000 km,Carrinha,Classe CLA,Manual,35-ZF-65,,Sim
2719,2005,,Gasolina,Usados,8073397004,BMW,170 cv,87 000 km,Cabrio,Série 3,Manual,,,
2720,2012,Classe 1,Diesel,Usados,8055769573,Hyundai,80 cv,174 600 km,Monovolume,,Manual,,Nacional,Sim
2721,2007,Classe 1,Diesel,Usados,8074139680,BMW,205 cv,190 000 km,Coupé,Série 3,Automática,,Nacional,
2722,2014,Classe 1,Diesel,Usados,8062103965,BMW,116 cv,90 000 km,Utilitário,Série 1,Manual,,,
2723,2011,Classe 1,Diesel,Usados,8070366311,Kia,115 cv,159 000 km,SUV / TT,,Manual,,Nacional,Sim
2724,2017,Classe 1,Diesel,Usados,8074302764,Peugeot,100 cv,48 000 km,SUV / TT,,Automática,,,
2725,2008,,Diesel,Usados,8071892333,Renault,85 cv,180 000 km,Carrinha,,Manual,,Nacional,
2726,2017,,Gasolina,Usados,8075618690,Fiat,85 cv,15 000 km,Cabrio,,Automática,,,Sim
2727,2018,Classe 1,Eléctrico,Usados,8052848636,BMW,170 cv,15 234 km,Utilitário,Série i,Automática,,Nacional,
2728,2009,,Diesel,Usados,8073387769,Smart,80 cv,125 300 km,Pequeno citadino,,Automática,,,
2729,2010,,Diesel,Usados,8073393465,Mercedes-Benz,265 cv,123 618 km,Carrinha,Classe GLK,Automática,,Nacional,
2730,2014,,Diesel,Usados,8073298916,Mercedes-Benz,110 cv,156 321 km,Sedan,Classe CLA,Automática,,,
2731,2005,Classe 1,Gasolina,Usados,8073385197,Porsche,240 cv,76 858 km,Cabrio,,Manual,32-AC-44,Nacional,
2732,2017,Classe 1,Diesel,Usados,8070041166,Mercedes-Benz,90 cv,132 000 km,Utilitário,Classe A,Automática,,Nacional,
2733,2016,Classe 1,Diesel,Usados,8040004285,Jaguar,180 cv,74 000 km,Sedan,,Automática,,Nacional,
2734,2017,,Diesel,Usados,8063535542,Alfa Romeo,210 cv,51 000 km,Sedan,,Automática,,,Sim
2735,2003,Classe 1,Diesel,Usados,8072258291,Smart,41 cv,242 158 km,Pequeno citadino,,Automática,,,
2736,2020,Classe 1,Gasolina,Usados,8075603775,Renault,100 cv,700 km,SUV / TT,,Manual,,Nacional,
2737,2007,Classe 1,Diesel,Usados,8064870329,Mercedes-Benz,224 cv,260 000 km,Monovolume,Classe R,Automática,,,
2738,2015,Classe 1,Diesel,Usados,8074279001,VW,110 cv,108 000 km,Carrinha,,Manual,,Nacional,Sim
2739,2017,,Gasolina,Usados,8075618690,Fiat,85 cv,15 000 km,Cabrio,,Automática,,,Sim
2740,1998,,Gasolina,Usados,8066070872,Porsche,204 cv,160 000 km,Cabrio,,Manual,,,Sim
2741,2011,,Diesel,Usados,8069314272,BMW,184 cv,225 000 km,Carrinha,Série 5,Automática,,,
2742,2016,Classe 1,Diesel,Usados,8070883549,BMW,116 cv,185 488 km,Monovolume,Série 2,Manual,90-ZM-22,Importado,
2743,2018,,Gasolina,Usados,8074139106,SEAT,115 cv,15 600 km,SUV / TT,,Manual,,Nacional,
2744,1969,,Gasolina,Usados,8063941336,Mercedes-Benz,100 cv,80 000 km,Sedan,,,,,
2745,2008,Classe 1,Diesel,Usados,8072984938,Skoda,80 cv,90 000 km,Citadino,,Manual,,Nacional,
2746,2015,Classe 1,Diesel,Usados,8074279001,VW,110 cv,108 000 km,Carrinha,,Manual,,Nacional,Sim
2747,2018,,Diesel,Usados,8074133841,VW,115 cv,32 000 km,SUV / TT,,,,,
2748,2012,Classe 1,Diesel,Usados,8073386840,VW,140 cv,248 000 km,Carrinha,,Manual,,,
2749,2015,,Diesel,Usados,8074535091,Mercedes-Benz,136 cv,196 321 km,Sedan,Classe C,Manual,,,
2750,2014,,Híbrido (Diesel),Usados,8060166360,Peugeot,200 cv,167 000 km,Carrinha,,,,,
2751,1992,,Diesel,Usados,8074138357,Land Rover,100 cv,211 000 km,SUV / TT,,,,,Sim
2752,2017,Classe 1,Diesel,Usados,8074302764,Peugeot,100 cv,48 000 km,SUV / TT,,Automática,,,
2753,2014,Classe 1,Diesel,Usados,8073390450,BMW,184 cv,160 000 km,Carrinha,Série 5,Automática,,Importado,
2754,2010,,Diesel,Usados,8063380511,BMW,143 cv,210 000 km,Coupé,Série 1,,,,
2755,2015,Classe 1,Diesel,Usados,8074064627,Audi,190 cv,82 000 km,SUV / TT,,Manual,,,
2756,2011,,Diesel,Usados,8073388886,BMW,183 cv,340 000 km,Carrinha,Série 5,,,,
2757,2007,Classe 1,Diesel,Usados,8066197351,Peugeot,110 cv,230 000 km,Carrinha,,Manual,10 DU 05,Nacional,
2758,2020,Classe 1,Gasolina,Usados,8075603775,Renault,100 cv,700 km,SUV / TT,,Manual,,Nacional,
2759,2015,Classe 1,Gasolina,Usados,8068144038,Smart,71 cv,30 000 km,Citadino,,Manual,,,
2760,2015,Classe 1,Diesel,Usados,8073385753,VW,120 cv,185 000 km,Sedan,,Manual,,,
2761,2015,Classe 1,Diesel,Usados,8059858911,Peugeot,120 cv,160 546 km,Carrinha,,Manual,,,Sim
2762,1992,Classe 1,Gasolina,Usados,8074125480,VW,75 cv,60 000 km,Cabrio,,Manual,,,
2763,2015,,Gasolina,Usados,8059133080,Honda,100 cv,65 000 km,Citadino,,Manual,,,Sim
2764,2007,,Diesel,Usados,8074123388,BMW,245 cv,91 000 km,SUV / TT,Série X,Semi-automática,,Nacional,
2765,1998,Classe 1,Diesel,Usados,8073385148,Ford,60 cv,122 000 km,Citadino,,Manual,99-71-JL,,Sim
2766,2015,,Diesel,Usados,8071896485,VW,90 cv,71 661 km,Utilitário,,Manual,67QM20,,Sim
2767,2009,Classe 1,Diesel,Usados,8057175691,Audi,240 cv,185 000 km,SUV / TT,,Automática,,,Sim
2768,2010,,Diesel,Usados,8066431547,MINI,90 cv,170 km,Citadino,,Manual,,,
2769,2012,,Gasolina,Usados,8073373815,Chevrolet,413 cv,72 700 km,Cabrio,,Automática,,Importado,
2770,2013,,Diesel,Usados,8074128588,Mercedes-Benz,170 cv,195 500 km,Carrinha,,,,,
2771,2018,,Diesel,Usados,8072802841,Mercedes-Benz,204 cv,26 000 km,SUV / TT,Classe GLC,Automática,,,
2772,2018,Classe 1,Diesel,Usados,8045841384,BMW,116 cv,23 219 km,Citadino,Série 1,Automática,76-XI-32,,Sim
2773,2015,Classe 1,Diesel,Usados,8059858911,Peugeot,120 cv,160 546 km,Carrinha,,Manual,,,Sim
2774,2016,Classe 1,Diesel,Usados,8074128246,Mercedes-Benz,110 cv,29 400 km,Utilitário,Classe A,Manual,,,
2775,2010,Classe 1,Diesel,Usados,8073377981,Renault,110 cv,127 000 km,Monovolume,,Manual,,Nacional,
2776,2009,,Diesel,Usados,8074131465,Nissan,106 cv,153 000 km,SUV / TT,,Manual,,Nacional,
2777,2005,,Gasolina,Usados,8074131696,Citroën,90 cv,90 000 km,Utilitário,,Manual,,Nacional,
2778,2017,Classe 1,Diesel,Usados,8074116151,Mercedes-Benz,170 cv,72 000 km,Carrinha,,Automática,48-vb-12,Importado,Sim
2779,2002,Classe 1,Diesel,Usados,8067861631,Toyota,116 cv,316 710 km,Monovolume,,Manual,,Nacional,Sim
2780,2012,,Diesel,Usados,8073374382,SEAT,75 cv,114 000 km,Carrinha,,Manual,,,
2781,2018,Classe 1,Diesel,Usados,8045841384,BMW,116 cv,23 219 km,Citadino,Série 1,Automática,76-XI-32,,Sim
2782,2019,,Diesel,Usados,8070972630,Citroën,130 cv,9 100 km,Monovolume,,Manual,25-XL-72,Nacional,Sim
2783,2018,,Diesel,Usados,8072802841,Mercedes-Benz,204 cv,26 000 km,SUV / TT,Classe GLC,Automática,,,
2784,2015,Classe 1,Diesel,Usados,8069539205,Mitsubishi,150 cv,107 000 km,SUV / TT,,Manual,,Nacional,Sim
2785,2007,Classe 1,Diesel,Usados,8074131430,Mercedes-Benz,170 cv,203 000 km,Carrinha,Classe C,Automática,,,
2786,2008,,Diesel,Usados,8074125513,Citroën,163 cv,214 000 km,Sedan,,Manual,,,
2787,2018,,Eléctrico,Usados,8073384803,Hyundai,120 cv,35 000 km,Utilitário,,Automática,,,
2788,2011,Classe 2,Diesel,Usados,8074128872,BMW,245 cv,206 000 km,SUV / TT,Série X,Automática,,,
2789,2019,,Diesel,Usados,8070972630,Citroën,130 cv,9 100 km,Monovolume,,Manual,25-XL-72,Nacional,Sim
2790,2012,Classe 1,Diesel,Usados,8073386840,VW,140 cv,248 000 km,Carrinha,,Manual,,,
2791,2006,Classe 1,Diesel,Usados,8068182072,BMW,110 cv,300 000 km,SUV / TT,Série X,Manual,70-FM-10,Importado,
2792,2016,Classe 1,Híbrido (Gasolina),Usados,8056405522,Toyota,100 cv,59 000 km,Citadino,,Automática,,Importado,Sim
2793,2006,Classe 1,Gasolina,Usados,8074115846,Mercedes-Benz,168 cv,79 000 km,Cabrio,Classe CLK,Manual,,Nacional,
2794,2014,Classe 1,Híbrido (Diesel),Usados,8074126363,Peugeot,163 cv,211 000 km,Carrinha,,Automática,,,Sim
2795,2010,Classe 1,Diesel,Usados,8074124770,Renault,110 cv,145 000 km,Coupé,,Manual,44-JN-91,Nacional,
2796,2015,Classe 1,Diesel,Usados,8067788704,Volvo,150 cv,98 000 km,Carrinha,,Manual,,Importado,Sim
2797,2016,Classe 1,Diesel,Usados,8074124627,Mercedes-Benz,109 cv,80 000 km,Carrinha,Classe CLA,Manual,,,
2798,2018,Classe 1,Diesel,Usados,8071344719,Mercedes-Benz,194 cv,12 500 km,Carrinha,Classe C,Automática,,,
2799,2015,Classe 1,Diesel,Usados,8074046565,Ford,120 cv,158 789 km,Carrinha,,Manual,61-QJ-40,Nacional,
2800,2018,,Diesel,Usados,8059987779,Kia,140 cv,69 021 km,Carrinha,,,,,
2801,2015,,Diesel,Usados,8066557570,MINI,170 cv,29 450 km,Citadino,,,,,
2802,2010,,Gasolina,Usados,8074121536,Smart,45 cv,55 000 km,Pequeno citadino,,Semi-automática,,,
2803,2015,Classe 1,Híbrido (Diesel),Usados,8074121034,Mercedes-Benz,204 cv,179 000 km,Carrinha,Classe C,Automática,,Importado,
2804,2007,,Diesel,Usados,8073368052,Land Rover,254 cv,121 900 km,SUV / TT,,,,,Sim
2805,2006,,Híbrido (Gasolina),Usados,8074122581,Toyota,57 cv,295 800 km,Sedan,,Automática,,,Sim
2806,2010,Classe 1,Híbrido (Gasolina),Usados,8074120916,Toyota,136 cv,124 000 km,Utilitário,,Automática,,Nacional,
2807,2009,Classe 1,Diesel,Usados,8074117040,Volvo,110 cv,205 154 km,Carrinha,,Manual,57-NV-03,Importado,
2808,2005,Classe 1,Diesel,Usados,8073367824,Opel,100 cv,214 000 km,Carrinha,,Manual,,Nacional,Sim
2809,2014,,Diesel,Usados,8075612517,Volvo,190 cv,164 700 km,Utilitário,,Manual,,Importado,
2810,2014,Classe 1,Diesel,Usados,8071219794,BMW,143 cv,83 829 km,Carrinha,Série 3,Manual,,Nacional,
2811,2012,Classe 1,Diesel,Usados,8073375521,BMW,116 cv,95 000 km,Utilitário,Série 1,Manual,,Importado,
2812,2019,,Gasolina,Usados,8075655923,Peugeot,82 cv,1 200 km,Citadino,,Manual,,,
2813,2017,,Gasolina,Usados,8072158025,Fiat,69 cv,44 841 km,Cabrio,,Manual,,Nacional,
2814,2014,,Diesel,Usados,8073103056,BMW,116 cv,110 000 km,Utilitário,Série 1,Manual,,,
2815,2007,,Gasolina,Usados,8074119164,Mercedes-Benz,95 cv,107 000 km,Citadino,Classe A,Manual,,Nacional,Sim
2816,2007,Classe 1,Diesel,Usados,8073370311,VW,140 cv,190 000 km,Carrinha,,Manual,,Nacional,
2817,2019,,Diesel,Usados,8074120759,Mercedes-Benz,116 cv,8 700 km,Sedan,Classe A,Automática,,,
2818,2010,Classe 1,Diesel,Usados,8069409859,Nissan,150 cv,180 000 km,SUV / TT,,Manual,,Nacional,Sim
2819,2012,Classe 1,Diesel,Usados,8072000716,Audi,177 cv,208 400 km,Sedan,,Manual,,Nacional,Sim
2820,2019,,Gasolina,Usados,8075655923,Peugeot,82 cv,1 200 km,Citadino,,Manual,,,
2821,2019,Classe 1,Gasolina,Usados,8071364017,BMW,411 cv,1 100 km,Coupé,Série 2,Automática,58-XF-66,Nacional,Sim
