,Ano de Registo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Tipo de Caixa,Série,Origem
907,1996,Diesel,Usados,8073995119,BMW,143,400000,Sedan,Unknown,Série 5,
908,2008,Diesel,Usados,8072610634,Opel,90,135000,Utilitário,Manual,,Nacional
909,2014,Diesel,Usados,8074551305,Land Rover,190,115000,SUV / TT,Automática,,Importado
910,2017,Híbrido (Gasolina),Usados,8068859070,Mercedes-Benz,320,22249,SUV / TT,Automática,Classe GLC,
911,2018,Diesel,Usados,8059384111,BMW,190,80000,Coupé,Automática,Série 4,Nacional
912,2015,Diesel,Usados,8074738900,BMW,116,56171,Monovolume,Manual,Série 2,Nacional
913,2009,Diesel,Usados,8073451059,Audi,170,177000,SUV / TT,Automática,,Nacional
914,2017,Diesel,Usados,8071139536,Renault,160,100000,Monovolume,Automática,,
915,2016,Diesel,Usados,8073825910,Dacia,110,88000,SUV / TT,Unknown,,
916,2013,Diesel,Usados,8075702417,Renault,110,140000,Carrinha,Unknown,,
917,2008,Diesel,Usados,8072205664,Renault,150,146000,Sedan,Manual,,Nacional
918,2010,Diesel,Usados,8071828505,Ford,109,179000,Carrinha,Manual,,Nacional
919,2016,Gasolina,Usados,8039516715,Fiat,69,61000,Pequeno citadino,Manual,,Nacional
920,2011,Diesel,Usados,8074291331,Peugeot,112,147000,Carrinha,Manual,,
921,2014,Diesel,Usados,8068394730,Peugeot,115,39900,Utilitário,Unknown,,
922,2014,Diesel,Usados,8070442701,BMW,184,139000,Sedan,Manual,Série 4,Nacional
923,2013,Diesel,Usados,8074287417,BMW,184,218000,Carrinha,Automática,Série 3,Nacional
924,2016,Diesel,Usados,8071558771,Renault,90,123000,Carrinha,Manual,,
925,2010,Gasolina,Usados,8072634659,Ford,82,68000,Citadino,Manual,,Nacional
926,2010,Gasolina,Usados,8074788098,Toyota,50,196000,Pequeno citadino,Unknown,,
927,2015,Diesel,Usados,8074958780,Citroën,120,170000,Monovolume,Manual,,
928,2015,Diesel,Usados,8062906962,BMW,258,139000,SUV / TT,Automática,Série X,Nacional
929,2015,Diesel,Usados,8063405803,BMW,116,119000,Utilitário,Manual,Série 1,Nacional
930,2014,Diesel,Usados,8073384221,Jaguar,275,154000,Carrinha,Automática,,Nacional
931,2018,Diesel,Usados,8071552604,Mercedes-Benz,116,34000,Utilitário,Manual,Classe A,Nacional
932,2018,Diesel,Usados,8071234866,Nissan,115,10300,SUV / TT,Manual,,Nacional
933,2017,Diesel,Usados,8067134514,BMW,224,196000,Sedan,Automática,Série 4,Nacional
934,2018,Gasolina,Usados,8074535297,Fiat,69,26221,Pequeno citadino,Automática,,Nacional
935,2018,Diesel,Usados,8059110535,BMW,190,37700,Carrinha,Automática,Série 5,Nacional
936,2018,Eléctrico,Usados,8073704023,Renault,92,6000,Pequeno citadino,Automática,,
937,2018,Gasolina,Usados,8074530105,Fiat,69,43560,Pequeno citadino,Manual,,Nacional
938,2015,Diesel,Usados,8053204120,Audi,218,217000,Carrinha,Automática,,Nacional
939,2015,Diesel,Usados,8073431469,BMW,190,99000,Sedan,Automática,Série 4,Nacional
940,2017,Diesel,Usados,8072800338,Mercedes-Benz,194,23956,Carrinha,Automática,Classe E,Nacional
941,2018,Diesel,Usados,8065724325,Peugeot,130,68000,SUV / TT,Manual,,Nacional
942,2017,Eléctrico,Usados,8072713764,Renault,92,13469,Pequeno citadino,Automática,,
943,2019,Gasolina,Usados,8070242869,Fiat,69,18031,Cabrio,Automática,,Nacional
944,2018,Gasolina,Usados,8065123892,VW,75,30810,Citadino,Manual,,Nacional
945,2015,Diesel,Usados,8072291331,BMW,150,91300,Monovolume,Automática,Série 2,Nacional
946,2013,Diesel,Usados,8065051558,Porsche,245,86100,SUV / TT,Automática,,
947,2019,Diesel,Usados,8063728835,Mercedes-Benz,116,18000,Utilitário,Automática,Classe A,Nacional
948,2007,Diesel,Usados,8069684337,Peugeot,110,225500,Carrinha,Manual,,
949,2015,Diesel,Usados,8073819934,Porsche,258,159500,SUV / TT,Unknown,,
950,2018,Gasolina,Usados,8070791233,Fiat,69,35755,Pequeno citadino,Manual,,Nacional
951,2018,Gasolina,Usados,8074530022,Fiat,69,18850,Pequeno citadino,Manual,,Nacional
952,2015,Diesel,Usados,8053011214,Volvo,115,94338,Utilitário,Manual,,
953,2018,Diesel,Usados,8075303908,Ford,120,33508,Utilitário,Manual,,Nacional
954,2018,Eléctrico,Usados,8072713337,Renault,88,7378,Pequeno citadino,Automática,,
955,2018,Diesel,Usados,8051596612,BMW,190,10354,Sedan,Automática,Série 3,Nacional
956,2018,Diesel,Usados,8067788794,Fiat,95,39983,Carrinha,Manual,,
957,2014,Eléctrico,Usados,8074628845,Renault,88,28000,Pequeno citadino,Automática,,
958,2016,Diesel,Usados,8073464356,Volvo,120,105000,Utilitário,Manual,,Nacional
959,2017,Diesel,Usados,8072008629,Volvo,120,50369,Carrinha,Automática,,Nacional
960,2019,Diesel,Usados,8070647204,Fiat,95,21305,SUV / TT,Manual,,Nacional
961,2018,Gasolina,Usados,8071008420,Fiat,69,43970,Pequeno citadino,Manual,,Nacional
962,2018,Eléctrico,Usados,8072713192,Renault,88,5541,Pequeno citadino,Automática,,
963,2018,Gasolina,Usados,8074535317,Fiat,69,37338,Pequeno citadino,Manual,,Nacional
964,2016,Diesel,Usados,8074040683,Mercedes-Benz,110,51102,Utilitário,Manual,Classe A,
965,2017,Diesel,Usados,8074302764,Peugeot,100,48000,SUV / TT,Automática,,
966,2018,Diesel,Usados,8072264659,Peugeot,130,10513,Carrinha,Automática,,
967,2018,Gasolina,Usados,8072199643,Citroën,82,16460,Pequeno citadino,Manual,,
968,2018,Diesel,Usados,8070712003,Mercedes-Benz,194,32448,Coupé,Automática,Classe E,
969,2017,Diesel,Usados,8031760905,VW,115,32670,SUV / TT,Manual,,Nacional
970,2005,Diesel,Usados,8074218976,Opel,100,274400,Monovolume,Manual,,Nacional
971,2015,Diesel,Usados,8073807878,Audi,110,83000,Sedan,Manual,,Importado
972,2019,Diesel,Usados,8066472204,Peugeot,130,2474,Carrinha,Manual,,
973,2015,Diesel,Usados,8064436826,Volvo,115,76857,Utilitário,Manual,,
974,2016,Eléctrico,Usados,8074220922,Renault,92,99000,Pequeno citadino,Automática,,
975,2017,Gasolina,Usados,8073457790,Citroën,82,50259,Utilitário,Manual,,Nacional
976,2017,Eléctrico,Usados,8074053787,Renault,92,23000,Pequeno citadino,Automática,,
977,2013,Eléctrico,Usados,8072191129,Renault,88,37800,Pequeno citadino,Automática,,
978,2018,Gasolina,Usados,8074871953,VW,75,31950,Citadino,Manual,,Nacional
979,2015,Eléctrico,Usados,8074052036,Renault,88,88000,Pequeno citadino,Automática,,
980,2008,Diesel,Usados,8059559695,Peugeot,80,249300,Carrinha,Manual,,
981,2015,Eléctrico,Usados,8051548533,Renault,88,55000,Pequeno citadino,Automática,,
982,2015,Gasolina,Usados,8072205226,Opel,90,65957,Pequeno citadino,Manual,,
983,2016,Gasolina,Usados,8063243232,MINI,102,43461,Citadino,Manual,,
984,2015,Diesel,Usados,8034533117,Citroën,115,125322,Citadino,Manual,,
985,2013,Eléctrico,Usados,8074052670,Renault,88,64000,Pequeno citadino,Automática,,
986,2016,Diesel,Usados,8073991361,Mercedes-Benz,109,175000,Utilitário,Unknown,Classe A,
987,2017,Diesel,Usados,8057484678,Jaguar,180,27000,SUV / TT,Unknown,,
988,2018,Eléctrico,Usados,8071004715,Renault,88,6100,Pequeno citadino,Automática,,
989,2018,Gasolina,Usados,8069225782,VW,60,34492,Pequeno citadino,Manual,,Nacional
990,2015,Diesel,Usados,6009034867,BMW,190,50445,Carrinha,Automática,Série 5,Nacional
991,2016,Gasolina,Usados,8072202315,Opel,105,30317,Carrinha,Manual,,
992,2018,Gasolina,Usados,8075286230,VW,75,32120,Citadino,Manual,,Nacional
993,2014,Eléctrico,Usados,8064122072,Renault,88,62000,Pequeno citadino,Automática,,
994,2017,Diesel,Usados,8065719907,BMW,116,30069,Utilitário,Manual,Série 1,Nacional
995,2017,Gasolina,Usados,8051519503,Toyota,70,37572,Pequeno citadino,Manual,,Nacional
996,2017,Diesel,Usados,8073462042,Citroën,100,36000,Utilitário,Automática,,Nacional
997,2017,Diesel,Usados,8072816039,Renault,90,81342,SUV / TT,Manual,,Nacional
998,2018,Diesel,Usados,8073617329,Fiat,95,18765,Carrinha,Manual,,Nacional
999,2018,Gasolina,Usados,8074943291,Renault,90,27965,Citadino,Manual,,Nacional
1000,2012,Gasolina,Usados,8067404653,Honda,90,59720,Citadino,Manual,,
1001,2018,Gasolina,Usados,8066328542,Peugeot,130,40425,Utilitário,Manual,,
1002,2015,Eléctrico,Usados,8034945426,VW,116,23653,Utilitário,Automática,,
1003,2015,Diesel,Usados,8075296641,Renault,110,132353,Carrinha,Manual,,Nacional
1004,2018,Gasolina,Usados,8070594097,SEAT,75,62809,Citadino,Manual,,Nacional
1005,2009,Diesel,Usados,8074546531,Audi,240,120000,Sedan,Automática,,Nacional
1006,2018,Diesel,Usados,8073888281,Nissan,108,46174,SUV / TT,Manual,,Nacional
1007,2019,Gasolina,Usados,8070143890,SEAT,80,9369,Citadino,Manual,,Nacional
1008,2003,Diesel,Usados,8074786066,Rover,96,268000,Sedan,Manual,,Nacional
1009,2016,Híbrido (Gasolina),Usados,8047357498,Toyota,136,125655,Utilitário,Automática,,
1010,2019,Gasolina,Usados,8068424263,SEAT,115,17251,SUV / TT,Automática,,Nacional
1011,2008,Diesel,Usados,8075738102,BMW,286,206350,SUV / TT,Automática,Série X,
1012,2008,Diesel,Usados,8073974491,Renault,65,196000,Pequeno citadino,Manual,,Nacional
1013,2013,Diesel,Usados,8075164960,Mercedes-Benz,136,225000,Utilitário,Automática,Classe A,Nacional
1014,2018,Gasolina,Usados,8071316357,Renault,90,22030,Citadino,Manual,,Nacional
1015,2015,Diesel,Usados,8074064292,Citroën,115,109000,Monovolume,Manual,,
1016,2017,Gasolina,Usados,8072199709,Fiat,80,42083,Pequeno citadino,Manual,,
1017,2013,Diesel,Usados,8067208073,Opel,130,180000,Utilitário,Manual,,Importado
1018,2015,Gasolina,Usados,8059261979,BMW,600,42000,Sedan,Automática,Série 6,Nacional
1019,2014,Diesel,Usados,8065723311,Volvo,114,195199,Carrinha,Manual,,
1020,2018,Gasolina,Usados,8074946839,Renault,90,24495,Citadino,Manual,,Nacional
1021,2016,Diesel,Usados,8073117412,Peugeot,120,68149,Carrinha,Manual,,
1022,2018,Gasolina,Usados,8074535338,Fiat,69,44086,Pequeno citadino,Manual,,Nacional
1023,2017,Diesel,Usados,8055929883,Opel,120,18370,SUV / TT,Automática,,
1024,2018,Gasolina,Usados,8069237901,Skoda,115,12637,SUV / TT,Manual,,
1025,2019,Gasolina,Usados,8070142015,SEAT,80,11934,Citadino,Manual,,Nacional
1026,2019,Gasolina,Usados,8070143083,SEAT,80,5793,Citadino,Manual,,Nacional
1027,2016,Diesel,Usados,8060690409,Mercedes-Benz,110,42580,Utilitário,Manual,Classe A,
1028,2016,Diesel,Usados,8069237287,BMW,116,84350,Monovolume,Automática,Série 2,
1029,2014,Diesel,Usados,8070489312,Renault,75,82629,Carrinha,Manual,,
1030,2015,Diesel,Usados,8074056145,Opel,140,86954,Carrinha,Manual,,Nacional
1031,2014,Diesel,Usados,8070473465,Audi,90,54942,Citadino,Manual,,Nacional
1032,2017,Gasolina,Usados,8037851249,Renault,90,45953,SUV / TT,Manual,,Nacional
1033,2018,Gasolina,Usados,8068408930,Peugeot,82,47839,Citadino,Manual,,Nacional
1034,2019,Gasolina,Usados,8072459960,Peugeot,82,25423,SUV / TT,Manual,,Nacional
1035,2017,Diesel,Usados,8047352367,Renault,110,88787,Monovolume,Manual,,
1036,2019,Gasolina,Usados,8072484823,Peugeot,82,22093,Citadino,Manual,,Nacional
1037,2014,Diesel,Usados,8060468745,Volvo,115,90816,Utilitário,Manual,,
1038,2017,Diesel,Usados,8067432627,Volvo,120,50369,Utilitário,Automática,,Nacional
1039,2019,Gasolina,Usados,8073271635,Opel,105,17137,Carrinha,Manual,,Nacional
1040,2015,Diesel,Usados,8074296690,SEAT,105,36000,Carrinha,Manual,,Nacional
1041,2015,Gasolina,Usados,8065856654,Peugeot,69,61352,Pequeno citadino,Manual,,
1042,2016,Gasolina,Usados,8072182641,Opel,70,83204,Citadino,Manual,,Nacional
1043,2010,Diesel,Usados,8070346311,BMW,116,149869,Carrinha,Manual,Série 3,
1044,2008,Diesel,Usados,8071834140,SEAT,75,209000,Citadino,Unknown,,
1045,2018,Gasolina,Usados,8071829564,Peugeot,82,40318,Citadino,Manual,,Nacional
1046,2017,Diesel,Usados,8060436372,Renault,110,89000,Carrinha,Manual,,Nacional
1047,2017,Diesel,Usados,8065944078,Fiat,95,16547,Pequeno citadino,Manual,,Nacional
1048,2010,Diesel,Usados,8070564503,Mercedes-Benz,204,299879,Carrinha,Manual,Classe C,
1049,2006,Diesel,Usados,8073385631,Citroën,110,235000,Utilitário,Manual,,
1050,2013,Diesel,Usados,8074038642,MINI,112,81261,Citadino,Manual,,
1051,2016,Gasolina,Usados,8072799912,Opel,70,89119,Citadino,Manual,,Nacional
1052,2019,Gasolina,Usados,8073609928,Peugeot,82,21310,Citadino,Manual,,Nacional
1053,2015,Diesel,Usados,8064435469,Skoda,110,80225,Carrinha,Manual,,Nacional
1054,2016,Diesel,Usados,8057473616,Peugeot,120,61019,Carrinha,Manual,,
1055,2014,Híbrido (Diesel),Usados,8034747015,Peugeot,200,66337,Carrinha,Automática,,
1056,2018,Gasolina,Usados,8068411776,Peugeot,82,46612,SUV / TT,Manual,,Nacional
1057,2019,Gasolina,Usados,8073603165,Opel,105,17192,Carrinha,Manual,,Nacional
1058,2019,Gasolina,Usados,8072876352,Peugeot,82,24349,SUV / TT,Manual,,Nacional
1059,2014,Diesel,Usados,8054919746,MINI,112,170000,Utilitário,Manual,,
1060,2018,Diesel,Usados,8065858214,Jeep,120,37954,SUV / TT,Manual,,Nacional
1061,2016,Diesel,Usados,8050387154,Mercedes-Benz,136,36140,Carrinha,Manual,,Nacional
1062,2017,Gasolina,Usados,8073989126,VW,75,46850,Utilitário,Manual,,
1063,1983,Gasolina,Usados,8026382154,Renault,110,90000,Utilitário,Manual,,
1064,2015,Diesel,Usados,8068695338,BMW,116,57263,Utilitário,Manual,Série 1,
1065,2017,Gasolina,Usados,8074750863,Citroën,82,46000,Utilitário,Manual,,
1066,2015,Diesel,Usados,8057978131,Mercedes-Benz,136,65041,Sedan,Automática,Classe C,Nacional
1067,2010,Diesel,Usados,8074046712,SEAT,105,195250,Citadino,Manual,,
1068,2017,Gasolina,Usados,8070232366,Hyundai,120,51258,Utilitário,Manual,,
1069,2018,Diesel,Usados,8054394061,Peugeot,100,19976,Citadino,Manual,,
1070,2018,Diesel,Usados,8057893691,Mercedes-Benz,109,13482,Utilitário,Manual,Classe A,Nacional
1071,2015,Diesel,Usados,8037721697,MINI,116,57290,Citadino,Manual,,Nacional
1072,2018,Diesel,Usados,8057890338,Mercedes-Benz,109,20035,Utilitário,Manual,Classe A,Nacional
1073,2000,Diesel,Usados,8074212214,Mercedes-Benz,197,276000,Sedan,Automática,Classe S,Nacional
1074,2016,Diesel,Usados,8043298593,Mercedes-Benz,110,42296,SUV / TT,Automática,Classe B,Nacional
1075,2015,Híbrido (Gasolina),Usados,8045850809,Lexus,197,82967,SUV / TT,Manual,NX,
1076,2015,Diesel,Usados,8072929278,SEAT,105,129553,Utilitário,Manual,,
1077,2019,Gasolina,Usados,8072567914,Opel,70,16171,Pequeno citadino,Manual,,Nacional
1078,2019,Gasolina,Usados,8074948859,Opel,105,18611,Utilitário,Manual,,Nacional
1079,2014,Diesel,Usados,8061262858,Volvo,115,80464,Utilitário,Manual,,
1080,2014,Diesel,Usados,8064337044,Audi,110,126805,Utilitário,Manual,,
1081,2019,Gasolina,Usados,8073587635,Opel,70,14226,Pequeno citadino,Manual,,Nacional
1082,2017,Gasolina,Usados,8055842878,SEAT,115,60357,SUV / TT,Manual,,
1083,2019,Gasolina,Usados,8074530715,Opel,70,16196,Pequeno citadino,Manual,,Nacional
1084,2017,Diesel,Usados,8067198671,Nissan,110,62521,SUV / TT,Manual,,
1085,2014,Diesel,Usados,8063706430,SEAT,110,145000,Carrinha,Manual,,
1086,2017,Diesel,Usados,8051245916,Fiat,120,39755,Utilitário,Automática,,
1087,2018,Diesel,Usados,8072525066,Ford,150,7996,SUV / TT,Manual,,Nacional
1088,2019,Diesel,Usados,8064851161,Fiat,95,24922,SUV / TT,Manual,,Nacional
1089,2018,Gasolina,Usados,8072262078,Fiat,69,29557,Citadino,Manual,,Nacional
1090,2015,Diesel,Usados,8074962088,Ford,120,129557,Carrinha,Manual,,Nacional
1091,2019,Gasolina,Usados,8070144301,Fiat,69,15734,Pequeno citadino,Automática,,Nacional
1092,2017,Diesel,Usados,8066263507,SEAT,115,69000,Citadino,Manual,,Importado
1093,2017,Gasolina,Usados,8070971287,Fiat,69,54245,Pequeno citadino,Manual,,Nacional
1094,2018,Gasolina,Usados,8069107196,VW,75,35123,Citadino,Manual,,Nacional
1095,2013,Diesel,Usados,8071219707,BMW,184,84000,Sedan,Automática,Série 5,
1096,2019,Diesel,Usados,8071493655,Ford,120,16484,Carrinha,Manual,,Nacional
1097,2015,Diesel,Usados,8074694466,BMW,116,39865,SUV / TT,Manual,Série 2,Nacional
1098,2001,Diesel,Usados,8074784226,Audi,130,230000,Sedan,Manual,,Nacional
1099,2016,Gasolina,Usados,8071937414,Fiat,105,50979,Pequeno citadino,Manual,,Nacional
1100,2017,Diesel,Usados,8074132411,VW,75,52000,Citadino,Manual,,Nacional
1101,2017,Diesel,Usados,8066942833,Fiat,95,58074,Utilitário,Manual,,Nacional
1102,2019,Gasolina,Usados,8068857732,Fiat,69,14445,Pequeno citadino,Manual,,
1103,2018,Gasolina,Usados,8072484295,Opel,105,17088,Utilitário,Manual,,Nacional
1104,2019,Gasolina,Usados,8065870416,Fiat,69,18531,Cabrio,Manual,,Nacional
1105,2017,Diesel,Usados,8074784663,Audi,150,54000,Carrinha,Automática,,
1106,2018,Gasolina,Usados,8072167357,Fiat,69,40590,Pequeno citadino,Manual,,Nacional
1107,2007,Gasolina,Usados,8054940470,BMW,507,133700,Sedan,Automática,Série 5,Nacional
1108,2014,Híbrido (Diesel),Usados,8058786234,Volvo,285,227000,Carrinha,Automática,,Importado
1109,2019,Gasolina,Usados,8072192676,Ford,85,24445,Citadino,Manual,,Nacional
1110,2018,Diesel,Usados,8072465962,Ford,150,15620,Monovolume,Automática,,Nacional
1111,2014,Diesel,Usados,8069521307,Opel,95,67000,Carrinha,Manual,,Nacional
1112,2018,Diesel,Usados,8070965820,VW,120,32579,Carrinha,Automática,,Nacional
1113,2019,Diesel,Usados,8073700082,Ford,120,27246,Utilitário,Manual,,Nacional
1114,2015,Diesel,Usados,8070344934,Peugeot,120,186000,Carrinha,Manual,,
1115,2018,Gasolina,Usados,8070128125,Fiat,70,43263,Pequeno citadino,Manual,,Nacional
1116,2017,Diesel,Usados,8068436015,Fiat,95,65108,Utilitário,Manual,,Nacional
1117,2014,Diesel,Usados,8073876209,BMW,143,142240,Carrinha,Manual,Série 3,Importado
1118,2013,Diesel,Usados,8065722025,Lancia,240,62000,Carrinha,Automática,,Nacional
1119,2012,Diesel,Usados,8036870696,Skoda,105,104000,Carrinha,Manual,,Nacional
1120,2006,Diesel,Usados,8040718605,MINI,90,180000,Citadino,Manual,,
1121,2016,Diesel,Usados,8073884570,Citroën,120,141680,Utilitário,Manual,,Importado
1122,2012,Diesel,Usados,8067082222,VW,105,158703,Carrinha,Manual,,Nacional
1123,2019,Gasolina,Usados,8073257416,Opel,70,14479,Pequeno citadino,Manual,,Nacional
1124,2014,Diesel,Usados,8074626687,Peugeot,120,54300,Monovolume,Automática,,Nacional
1125,2018,Diesel,Usados,8042545111,Jeep,120,20000,SUV / TT,Manual,,Nacional
1126,2009,Diesel,Usados,8068314049,Alfa Romeo,120,154582,Utilitário,Manual,,Nacional
1127,2019,Diesel,Usados,8069154503,Fiat,95,19000,SUV / TT,Manual,,Nacional
1128,2011,Diesel,Usados,8041147586,Suzuki,75,138000,Citadino,Manual,,Nacional
1129,2018,Diesel,Usados,8065906780,Jeep,120,50000,SUV / TT,Manual,,Nacional
1130,2015,Diesel,Usados,8073606711,Mercedes-Benz,136,131072,Carrinha,Automática,Classe CLA,Importado
1131,2018,Diesel,Usados,8015320134,Fiat,95,39000,SUV / TT,Manual,,Nacional
1132,2018,Diesel,Usados,8042544837,Jeep,120,20000,SUV / TT,Manual,,Nacional
1133,2016,Diesel,Usados,8072478267,Peugeot,120,155391,Carrinha,Manual,,Importado
1134,2018,Diesel,Usados,8038188671,Fiat,95,39000,Monovolume,Manual,,Nacional
1135,2013,Híbrido (Diesel),Usados,8053877154,Volvo,285,198000,Carrinha,Automática,,Importado
1136,2008,Diesel,Usados,8054423697,Fiat,75,162079,Pequeno citadino,Manual,,
1137,2010,Diesel,Usados,8035426498,Mercedes-Benz,252,122212,Utilitário,Automática,Classe CLS,Nacional
1138,2010,Diesel,Usados,8069167856,Mitsubishi,140,160000,Monovolume,Manual,,
1139,2016,Diesel,Usados,8053878110,BMW,163,167895,Carrinha,Automática,Série 3,
1140,2017,Gasolina,Usados,8063250360,Peugeot,130,86141,Utilitário,Manual,,
1141,2016,Diesel,Usados,8070495311,Peugeot,150,79422,Carrinha,Manual,,
1142,2018,Diesel,Usados,8066327769,Citroën,75,38988,Citadino,Manual,,Nacional
1143,2018,Diesel,Usados,8074307266,Opel,99,42651,SUV / TT,Manual,,Nacional
1144,2008,Diesel,Usados,8046801791,BMW,163,208000,Carrinha,Manual,Série 5,
1145,2018,Diesel,Usados,8027838288,Fiat,95,40000,SUV / TT,Manual,,Nacional
1146,2018,Diesel,Usados,8063712305,Fiat,95,40000,Monovolume,Manual,,Nacional
1147,2019,Gasolina,Usados,8071932129,Fiat,69,15234,Cabrio,Manual,,Nacional
1148,2009,Diesel,Usados,8048679968,BMW,177,118259,Cabrio,Manual,Série 3,Nacional
1149,2018,Híbrido (Gasolina),Usados,8053782018,Mercedes-Benz,295,60000,Carrinha,Automática,Classe C,Importado
1150,2017,Diesel,Usados,8073295224,Audi,320,48000,Sedan,Automática,,Nacional
1151,2015,Diesel,Usados,8063933304,Volvo,120,141187,Sedan,Manual,,
1152,2018,Gasolina,Usados,8067542855,Fiat,70,29000,Pequeno citadino,Automática,,Nacional
1153,2017,Diesel,Usados,8066364980,Ford,180,36000,Monovolume,Manual,,Nacional
1154,2015,Diesel,Usados,8074533160,BMW,150,124800,Monovolume,Automática,Série 2,Nacional
1155,2009,Diesel,Usados,8060832219,Mercedes-Benz,204,99890,Coupé,Automática,Classe E,Nacional
1156,2016,Diesel,Usados,8073984142,Nissan,130,36000,SUV / TT,Manual,,Nacional
1157,2015,Gasolina,Usados,8072013988,Smart,71,38000,Citadino,Unknown,,
1158,2018,Gasolina,Usados,8053405286,Fiat,69,39000,Pequeno citadino,Manual,,Nacional
1159,2016,Diesel,Usados,8068392946,Audi,150,70274,Carrinha,Manual,,Nacional
1160,2017,Gasolina,Usados,8004718670,Fiat,69,49000,Pequeno citadino,Manual,,Nacional
1161,2012,Diesel,Usados,8072218210,Mercedes-Benz,170,222574,Carrinha,Manual,Classe C,
1162,2015,Diesel,Usados,8073915045,Audi,140,140000,Sedan,Unknown,,
1163,2011,Diesel,Usados,8074138011,Audi,180,165000,Coupé,Unknown,,
